user_id,item_id,rating,timestamp
133,748,3,891477255
133,990,4,891477256
133,323,2,891477257
133,323,5,891477258
134,899,3,878839335
134,349,3,878839336
134,918,4,878839337
134,918,4,878839338
135,555,5,879627717
135,272,4,879627718
135,669,4,879627719
135,669,4,879627720
136,313,5,890492366
136,302,5,890492367
136,285,4,890492368
136,276,3,890492369
136,251,4,890492370
136,251,4,890492371
137,154,3,883083888
137,56,3,883083889
137,523,4,883083890
137,521,4,883083891
137,251,3,883083892
137,285,3,883083893
137,664,3,883083894
137,664,5,883083895
138,355,4,878301865
138,243,5,878301866
138,343,3,878301867
138,343,4,878301868
139,294,4,879738981
139,879,3,879738982
139,259,3,879738983
139,316,5,879738984
139,339,2,879738985
139,892,3,879738986
139,892,4,879738987
140,1208,3,889222153
140,54,4,889222154
140,77,3,889222155
140,802,4,889222156
140,554,4,889222157
140,38,4,889222158
140,38,4,889222159
141,647,4,893037262
141,223,5,893037263
141,318,3,893037264
141,318,4,893037265
142,385,3,891110069
142,89,5,891110070
142,261,4,891110071
142,261,4,891110072
143,357,4,876425995
143,518,3,876425996
143,474,5,876425997
143,493,4,876425998
143,238,4,876425999
143,238,4,876426000
144,740,3,888368804
144,237,5,888368805
144,508,4,888368806
144,303,4,888368807
144,676,3,888368808
144,676,4,888368809
145,50,4,879114928
145,191,5,879114929
145,525,3,879114930
145,750,5,879114931
145,269,5,879114932
145,269,4,879114933
146,988,3,885270911
146,245,3,885270912
146,301,3,885270913
146,500,4,885270914
146,880,4,885270915
146,880,4,885270916
147,984,3,883076679
147,259,3,883076680
147,261,4,883076681
147,333,3,883076682
147,300,4,883076683
147,1280,4,883076684
147,1280,4,883076685
148,425,3,877007938
148,7,2,877007939
148,42,3,877007940
148,42,4,877007941
149,322,3,880690554
149,271,5,880690555
149,682,4,880690556
149,347,2,880690557
149,325,4,880690558
149,325,4,880690559
150,61,3,877946463
150,480,1,877946464
150,707,4,877946465
150,707,4,877946466
151,394,3,892187634
151,930,4,892187635
151,592,5,892187636
151,771,4,892187637
151,771,4,892187638
152,331,4,885978719
152,315,4,885978720
152,336,1,885978721
152,336,5,885978722
153,904,5,886983658
153,292,4,886983659
153,258,5,886983660
153,258,5,886983661
154,151,5,890853896
154,1012,4,890853897
154,993,5,890853898
154,993,4,890853899
155,325,5,888196567
155,321,5,888196568
155,326,3,888196569
155,338,1,888196570
155,323,1,888196571
155,678,4,888196572
155,312,4,888196573
155,312,4,888196574
156,933,4,877022151
156,225,1,877022152
156,932,5,877022153
156,932,4,877022154
157,628,2,884333201
157,410,2,884333202
157,121,5,884333203
157,325,5,884333204
157,325,4,884333205
158,1299,4,882218308
158,929,4,882218309
158,966,1,882218310
158,322,5,882218311
158,322,5,882218312
159,313,5,886387904
159,354,4,886387905
159,272,5,886387906
159,319,5,886387907
159,319,4,886387908
160,56,2,887265619
160,50,3,887265620
160,181,2,887265621
160,172,3,887265622
160,568,2,887265623
160,568,4,887265624
161,143,3,879409999
161,708,4,879410000
161,135,4,879410001
161,197,3,879410002
161,806,3,879410003
161,527,3,879410004
161,527,4,879410005
162,306,3,884025181
162,294,3,884025182
162,990,3,884025183
162,990,3,884025184
163,646,3,891313335
163,22,3,891313336
163,510,4,891313337
163,510,4,891313338
164,934,5,887303463
164,1132,5,887303464
164,1258,5,887303465
164,1283,5,887303466
164,476,5,887303467
164,1244,5,887303468
164,407,5,887303469
164,407,5,887303470
165,731,4,878356460
165,70,3,878356461
165,290,5,878356462
165,290,4,878356463
166,358,2,886714696
166,328,2,886714697
166,299,3,886714698
166,299,3,886714699
167,510,3,887719595
167,158,3,887719596
167,95,2,887719597
167,95,4,887719598
168,211,3,876400819
168,484,4,876400820
168,228,2,876400821
168,228,5,876400822
169,274,2,887678648
169,257,2,887678649
169,284,3,887678650
169,284,4,887678651
170,55,3,877504920
170,144,4,877504921
170,208,5,877504922
170,28,5,877504923
170,174,4,877504924
170,11,4,877504925
170,11,4,877504926
171,433,3,885545660
171,202,4,885545661
171,64,3,885545662
171,318,3,885545663
171,98,3,885545664
171,216,4,885545665
171,216,4,885545666
172,406,5,884600793
172,411,5,884600794
172,370,4,884600795
172,370,5,884600796
173,174,4,882518373
173,372,5,882518374
173,222,2,882518375
173,222,4,882518376
174,984,5,888030636
174,243,1,888030637
174,688,3,888030638
174,343,4,888030639
174,343,5,888030640
175,1125,3,890523867
175,486,1,890523868
175,73,3,890523869
175,478,4,890523870
175,478,3,890523871
176,819,2,877798172
176,225,1,877798173
176,252,1,877798174
176,931,2,877798175
176,931,3,877798176
177,127,5,892009033
177,705,4,892009034
177,213,5,892009035
177,684,4,892009036
177,499,3,892009037
177,174,3,892009038
177,174,5,892009039
178,126,1,875822327
178,628,1,875822328
178,151,4,875822329
178,222,4,875822330
178,222,5,875822331
179,881,5,880628687
179,881,5,880628688
179,299,5,880628689
179,326,3,880628690
179,259,5,880628691
179,678,3,880628692
179,678,4,880628693
180,270,4,880839581
180,272,3,880839582
180,1022,3,880839583
180,344,3,880839584
180,344,4,880839585
181,178,2,885648635
181,580,1,885648636
181,485,4,885648637
181,485,4,885648638
182,260,5,876560257
182,348,5,876560258
182,292,4,876560259
182,292,5,876560260
183,1313,5,885511635
183,286,5,885511636
183,902,5,885511637
183,905,3,885511638
183,293,5,885511639
183,293,4,885511640
184,96,5,888955379
184,31,3,888955380
184,136,4,888955381
184,496,5,888955382
184,193,5,888955383
184,193,4,888955384
185,117,5,875091064
185,458,4,875091065
185,129,5,875091066
185,919,5,875091067
185,919,5,875091068
186,678,4,879614308
186,243,2,879614309
186,1003,4,879614310
186,338,1,879614311
186,92,3,879614312
186,628,3,879614313
186,628,4,879614314
187,339,1,889401534
187,342,4,889401535
187,682,4,889401536
187,682,4,889401537
188,346,3,876855679
188,690,4,876855680
188,288,1,876855681
188,751,5,876855682
188,751,4,876855683
189,238,5,880425831
189,963,3,880425832
189,137,3,880425833
189,137,4,880425834
190,684,2,879051609
190,356,1,879051610
190,431,4,879051611
190,1046,5,879051612
190,53,3,879051613
190,462,5,879051614
190,462,4,879051615
191,368,2,875300092
191,950,2,875300093
191,278,3,875300094
191,1059,3,875300095
191,3,3,875300096
191,1052,4,875300097
191,1052,3,875300098
192,121,4,890960898
192,257,5,890960899
192,293,5,890960900
192,596,5,890960901
192,283,5,890960902
192,283,5,890960903
193,274,3,887881342
193,241,4,887881343
193,720,2,887881344
193,222,3,887881345
193,222,4,887881346
194,1167,5,888615534
194,283,3,888615535
194,632,3,888615536
194,170,3,888615537
194,488,4,888615538
194,488,5,888615539
195,447,3,884695202
195,116,4,884695203
195,287,4,884695204
195,287,4,884695205
196,147,5,887489485
196,988,4,887489486
196,546,3,887489487
196,829,4,887489488
196,332,3,887489489
196,477,2,887489490
196,177,4,887489491
196,177,4,887489492
197,213,3,884025513
197,241,3,884025514
197,747,2,884025515
197,707,4,884025516
197,275,4,884025517
197,275,4,884025518
198,792,2,877444266
198,211,3,877444267
198,153,2,877444268
198,173,3,877444269
198,173,4,877444270
199,255,3,887912283
199,97,3,887912284
199,512,4,887912285
199,150,5,887912286
199,150,4,887912287
200,8,4,885599495
200,201,2,885599496
200,4,4,885599497
200,435,3,885599498
200,153,2,885599499
200,692,3,885599500
200,692,4,885599501
201,717,4,890186834
201,974,3,890186835
201,405,3,890186836
201,546,3,890186837
201,363,2,890186838
201,363,4,890186839
202,288,5,882752813
202,896,3,882752814
202,328,3,882752815
202,328,4,882752816
203,948,4,885583630
203,108,4,885583631
203,1171,4,885583632
203,1171,5,885583633
204,1168,4,882310640
204,147,4,882310641
204,177,4,882310642
204,182,4,882310643
204,871,3,882310644
204,276,3,882310645
204,276,4,882310646
205,575,3,880390296
205,871,1,880390297
205,383,2,880390298
205,449,2,880390299
205,540,4,880390300
205,450,4,880390301
205,712,4,880390302
205,712,5,880390303
206,841,2,881424143
206,591,1,881424144
206,421,3,881424145
206,421,4,881424146
207,67,3,892534847
207,692,4,892534848
207,580,3,892534849
207,411,4,892534850
207,411,4,892534851
208,373,2,881651978
208,779,4,881651979
208,586,4,881651980
208,586,4,881651981
209,673,2,882571486
209,581,2,882571487
209,462,3,882571488
209,4,3,882571489
209,101,5,882571490
209,101,4,882571491
210,473,1,887252833
210,405,1,887252834
210,14,1,887252835
210,14,1,887252836
211,500,3,890455570
211,289,3,890455571
211,316,3,890455572
211,308,4,890455573
211,1606,4,890455574
211,314,4,890455575
211,314,4,890455576
212,378,4,875717852
212,252,3,875717853
212,82,4,875717854
212,87,3,875717855
212,87,5,875717856
213,1033,3,881269106
213,103,5,881269107
213,1034,5,881269108
213,831,4,881269109
213,831,4,881269110
214,227,2,884380547
214,272,2,884380548
214,269,3,884380549
214,269,4,884380550
215,204,4,874895922
215,1,3,874895923
215,96,4,874895924
215,423,1,874895925
215,318,1,874895926
215,283,3,874895927
215,283,4,874895928
216,282,3,889430338
216,993,5,889430339
216,93,4,889430340
216,93,4,889430341
217,482,1,880850397
217,45,5,880850398
217,1,4,880850399
217,1281,3,880850400
217,1281,5,880850401
218,322,2,885712446
218,678,4,885712447
218,333,3,885712448
218,333,4,885712449
219,1607,1,882005620
219,360,5,882005621
219,340,4,882005622
219,361,3,882005623
219,1434,5,882005624
219,1432,2,882005625
219,1432,5,882005626
220,224,4,882159233
220,313,4,882159234
220,847,3,882159235
220,242,2,882159236
220,182,3,882159237
220,316,2,882159238
220,316,4,882159239
221,402,4,878369607
221,739,4,878369608
221,86,2,878369609
221,86,4,878369610
222,1105,4,886253611
222,333,3,886253612
222,269,3,886253613
222,242,5,886253614
222,242,5,886253615
223,674,4,881101197
223,675,3,881101198
223,590,5,881101199
223,774,2,881101200
223,565,4,881101201
223,565,4,881101202
224,40,5,887069964
224,722,4,887069965
224,238,2,887069966
224,167,4,887069967
224,451,5,887069968
224,451,5,887069969
225,127,5,887437429
225,181,3,887437430
225,257,4,887437431
225,455,5,887437432
225,455,4,887437433
226,318,4,890885794
226,382,5,890885795
226,631,3,890885796
226,528,4,890885797
226,180,5,890885798
226,179,2,890885799
226,423,5,890885800
226,423,4,890885801
227,132,4,878789568
227,502,4,878789569
227,42,3,878789570
227,97,4,878789571
227,655,5,878789572
227,164,3,878789573
227,164,4,878789574
228,89,3,889437698
228,93,3,889437699
228,173,3,889437700
228,98,3,889437701
228,98,4,889437702
229,54,3,893248092
229,164,3,893248093
229,226,4,893248094
229,636,3,893248095
229,77,4,893248096
229,159,4,893248097
229,552,4,893248098
229,552,4,893248099
230,67,5,892854889
230,364,5,892854890
230,72,3,892854891
230,302,4,892854892
230,302,4,892854893
231,761,3,878109703
231,38,1,878109704
231,779,1,878109705
231,1034,5,878109706
231,1034,4,878109707
232,5,3,891618774
232,294,3,891618775
232,8,4,891618776
232,56,4,891618777
232,591,3,891618778
232,591,5,891618779
233,38,3,884969798
233,4,4,884969799
233,855,1,884969800
233,855,5,884969801
234,665,1,887168944
234,449,3,887168945
234,566,5,887168946
234,550,5,887168947
234,840,5,887168948
234,29,5,887168949
234,250,4,887168950
234,250,4,887168951
235,303,5,876582616
235,682,4,876582617
235,289,4,876582618
235,332,4,876582619
235,325,3,876582620
235,325,4,876582621
236,1250,4,875294960
236,737,4,875294961
236,402,4,875294962
236,402,4,875294963
237,255,5,881016361
237,1226,5,881016362
237,826,3,881016363
237,1059,4,881016364
237,1059,4,881016365
238,470,4,876178811
238,143,5,876178812
238,69,1,876178813
238,216,1,876178814
238,216,5,876178815
239,1208,4,876762777
239,1401,3,876762778
239,239,3,876762779
239,1381,2,876762780
239,1381,4,876762781
240,705,4,876096932
240,482,5,876096933
240,480,5,876096934
240,143,5,876096935
240,172,5,876096936
240,172,4,876096937
241,236,4,890036147
241,713,5,890036148
241,596,5,890036149
241,508,4,890036150
241,25,5,890036151
241,813,4,890036152
241,813,5,890036153
242,1008,5,885339307
242,321,3,885339308
242,322,4,885339309
242,322,5,885339310
243,650,1,893042470
243,87,5,893042471
243,204,3,893042472
243,137,4,893042473
243,137,5,893042474
244,286,1,878864927
244,269,4,878864928
244,896,2,878864929
244,882,3,878864930
244,882,4,878864931
245,588,4,882585923
245,131,4,882585924
245,483,4,882585925
245,432,4,882585926
245,91,4,882585927
245,694,5,882585928
245,694,4,882585929
246,284,5,888098822
246,405,3,888098823
246,511,1,888098824
246,570,4,888098825
246,1444,5,888098826
246,420,4,888098827
246,100,5,888098828
246,100,5,888098829
247,252,4,884689838
247,748,3,884689839
247,924,3,884689840
247,289,3,884689841
247,289,4,884689842
248,708,4,880207259
248,76,2,880207260
248,127,3,880207261
248,52,4,880207262
248,4,4,880207263
248,269,4,880207264
248,150,2,880207265
248,150,4,880207266
249,203,4,882384278
249,492,3,882384279
249,257,5,882384280
249,249,5,882384281
249,261,2,882384282
249,275,5,882384283
249,269,5,882384284
249,269,5,882384285
250,867,3,879983052
250,647,2,879983053
250,628,2,879983054
250,956,2,879983055
250,152,3,879983056
250,152,4,879983057
251,170,4,879542703
251,923,3,879542704
251,207,3,879542705
251,52,3,879542706
251,462,1,879542707
251,462,5,879542708
252,729,4,875383544
252,686,5,875383545
252,204,3,875383546
252,79,3,875383547
252,179,4,875383548
252,179,4,875383549
253,656,5,888711372
253,191,3,888711373
253,603,5,888711374
253,603,4,888711375
254,255,4,885928784
254,1258,3,885928785
254,476,3,885928786
254,476,4,885928787
255,961,2,881453599
255,116,4,881453600
255,39,1,881453601
255,272,5,881453602
255,312,1,881453603
255,269,1,881453604
255,500,5,881453605
255,500,4,881453606
256,9,3,889470751
256,58,3,889470752
256,286,3,889470753
256,508,3,889470754
256,71,3,889470755
256,127,3,889470756
256,742,4,889470757
256,742,4,889470758
257,245,3,876388247
257,748,5,876388248
257,873,5,876388249
257,358,5,876388250
257,349,3,876388251
257,353,5,876388252
257,353,4,876388253
258,350,5,877562858
258,270,5,877562859
258,292,3,877562860
258,294,4,877562861
258,294,4,877562862
259,275,4,888544767
259,1355,3,888544768
259,865,4,888544769
259,865,4,888544770
260,191,1,887063224
260,285,2,887063225
260,157,2,887063226
260,157,3,887063227
261,1188,4,879018261
261,158,5,879018262
261,383,2,879018263
261,383,5,879018264
262,112,4,888002239
262,181,3,888002240
262,50,4,888002241
262,50,4,888002242
263,1089,3,892724364
263,406,5,892724365
263,930,3,892724366
263,930,4,892724367
264,736,4,890750320
264,111,4,890750321
264,50,4,890750322
264,1,4,890750323
264,28,3,890750324
264,28,4,890750325
265,250,3,890802416
265,282,3,890802417
265,290,4,890802418
265,290,4,890802419
266,684,4,887378051
266,216,4,887378052
266,210,3,887378053
266,210,4,887378054
267,181,4,876466369
267,257,4,876466370
267,25,4,876466371
267,174,4,876466372
267,455,4,876466373
267,239,4,876466374
267,239,5,876466375
268,270,3,882865537
268,754,5,882865538
268,1161,2,882865539
268,248,4,882865540
268,1014,3,882865541
268,1014,4,882865542
269,109,3,888096672
269,222,4,888096673
269,405,5,888096674
269,405,5,888096675
270,100,4,877619072
270,129,5,877619073
270,14,5,877619074
270,475,4,877619075
270,149,4,877619076
270,149,4,877619077
271,333,4,892856332
271,175,3,892856333
271,685,4,892856334
271,192,4,892856335
271,192,5,892856336
272,126,2,885204108
272,1443,5,885204109
272,258,5,885204110
272,243,3,885204111
272,243,4,885204112
273,840,4,875282314
273,826,5,875282315
273,1034,2,875282316
273,976,1,875282317
273,982,4,875282318
273,982,5,875282319
274,765,4,879403658
274,783,4,879403659
274,1041,5,879403660
274,387,3,879403661
274,796,5,879403662
274,796,4,879403663
275,405,5,878292846
275,921,4,878292847
275,313,3,878292848
275,245,5,878292849
275,345,4,878292850
275,345,4,878292851
276,323,3,875389641
276,873,5,875389642
276,893,4,875389643
276,893,4,875389644
277,750,4,889405025
277,147,4,889405026
277,781,4,889405027
277,484,4,889405028
277,959,3,889405029
277,39,4,889405030
277,271,4,889405031
277,271,4,889405032
278,276,4,886116973
278,181,3,886116974
278,1012,3,886116975
278,1012,4,886116976
279,891,3,877350586
279,1243,3,877350587
279,334,5,877350588
279,334,4,877350589
280,988,4,884981168
280,892,4,884981169
280,321,4,884981170
280,117,4,884981171
280,597,4,884981172
280,410,3,884981173
280,125,5,884981174
280,125,4,884981175
281,72,3,889203577
281,1,3,889203578
281,283,4,889203579
281,476,3,889203580
281,405,2,889203581
281,582,3,889203582
281,582,4,889203583
282,195,3,876162325
282,168,5,876162326
282,622,1,876162327
282,622,4,876162328
283,186,3,876084850
283,93,5,876084851
283,844,2,876084852
283,844,4,876084853
284,293,4,882403244
284,7,4,882403245
284,284,2,882403246
284,118,3,882403247
284,118,4,882403248
285,508,4,891400345
285,124,3,891400346
285,14,3,891400347
285,14,4,891400348
286,172,5,889287697
286,408,5,889287698
286,206,5,889287699
286,153,4,889287700
286,1240,4,889287701
286,181,5,889287702
286,181,5,889287703
287,679,3,875642494
287,732,4,875642495
287,433,4,875642496
287,552,4,875642497
287,552,4,875642498
288,475,4,889504419
288,741,4,889504420
288,191,3,889504421
288,108,5,889504422
288,1017,4,889504423
288,1017,4,889504424
289,978,2,890906640
289,244,4,890906641
289,118,2,890906642
289,930,3,890906643
289,925,4,890906644
289,370,3,890906645
289,286,5,890906646
289,286,5,890906647
290,569,5,887487581
290,145,5,887487582
290,665,5,887487583
290,441,5,887487584
290,559,5,887487585
290,559,4,887487586
291,117,3,890213074
291,1,4,890213075
291,257,5,890213076
291,257,4,890213077
292,208,5,880723882
292,134,5,880723883
292,772,4,880723884
292,210,5,880723885
292,56,5,880723886
292,56,5,880723887
293,347,4,885076783
293,328,4,885076784
293,321,4,885076785
293,303,3,885076786
293,345,3,885076787
293,345,4,885076788
294,71,5,888434959
294,211,5,888434960
294,200,2,888434961
294,164,5,888434962
294,69,3,888434963
294,629,3,888434964
294,629,5,888434965
295,142,2,892255889
295,630,3,892255890
295,188,3,892255891
295,188,4,892255892
296,737,4,879473425
296,303,4,879473426
296,315,4,879473427
296,262,3,879473428
296,916,4,879473429
296,916,4,879473430
297,258,4,881317415
297,1,4,881317416
297,221,3,881317417
297,302,4,881317418
297,302,5,881317419
298,288,5,885234357
298,603,5,885234358
298,525,3,885234359
298,923,2,885234360
298,515,3,885234361
298,515,4,885234362
299,919,5,890627671
299,1047,2,890627672
299,130,1,890627673
299,1132,3,890627674
299,421,5,890627675
299,744,3,890627676
299,94,3,890627677
299,94,5,890627678
300,145,5,879463884
300,800,3,879463885
300,895,4,879463886
300,895,5,879463887
301,53,3,880546661
301,1168,2,880546662
301,476,2,880546663
301,476,4,880546664
302,342,5,881845780
302,323,1,881845781
302,259,3,881845782
302,259,4,881845783
303,338,4,876853356
303,890,5,876853357
303,879,4,876853358
303,294,4,876853359
303,358,5,876853360
303,307,3,876853361
303,271,3,876853362
303,271,4,876853363
304,732,4,885588847
304,175,5,885588848
304,209,4,885588849
304,211,4,885588850
304,238,4,885588851
304,194,5,885588852
304,194,5,885588853
305,539,4,883811076
305,938,4,883811077
305,687,3,883811078
305,687,4,883811079
306,185,4,881917521
306,216,5,881917522
306,168,3,881917523
306,168,5,881917524
307,81,3,886353326
307,728,2,886353327
307,1074,4,886353328
307,768,5,886353329
307,768,4,886353330
308,346,4,874728198
308,340,5,874728199
308,268,3,874728200
308,313,4,874728201
308,313,4,874728202
309,202,4,888475580
309,197,2,888475581
309,435,4,888475582
309,435,5,888475583
310,477,3,890482082
310,410,4,890482083
310,455,4,890482084
310,151,2,890482085
310,21,2,890482086
310,473,4,890482087
310,405,4,890482088
310,405,4,890482089
311,480,4,885776161
311,79,4,885776162
311,182,3,885776163
311,182,4,885776164
312,252,2,876192266
312,818,2,876192267
312,120,1,876192268
312,105,4,876192269
312,1079,3,876192270
312,1079,4,876192271
313,159,5,889372307
313,1273,2,889372308
313,1248,4,889372309
313,1090,4,889372310
313,1090,4,889372311
314,135,3,890211632
314,214,3,890211633
314,789,5,890211634
314,28,3,890211635
314,193,4,890211636
314,86,3,890211637
314,1050,5,890211638
314,1050,4,890211639
315,809,4,888983795
315,1209,3,888983796
315,1044,3,888983797
315,1044,4,888983798
316,603,5,878723868
316,79,3,878723869
316,520,4,878723870
316,902,4,878723871
316,902,5,878723872
317,1170,5,881799166
317,86,5,881799167
317,631,4,881799168
317,196,4,881799169
317,52,4,881799170
317,52,4,881799171
318,238,5,880782638
318,186,5,880782639
318,514,1,880782640
318,204,4,880782641
318,209,4,880782642
318,209,3,880782643
319,984,3,875431442
319,176,2,875431443
319,659,5,875431444
319,659,4,875431445
320,866,4,891690210
320,151,3,891690211
320,473,5,891690212
320,294,5,891690213
320,546,5,891690214
320,546,4,891690215
321,384,3,878356979
321,577,4,878356980
321,1036,1,878356981
321,81,2,878356982
321,333,3,878356983
321,333,4,878356984
322,260,2,888692510
322,348,2,888692511
322,347,4,888692512
322,340,3,888692513
322,340,4,888692514
323,135,4,882731214
323,69,4,882731215
323,257,4,882731216
323,28,4,882731217
323,315,4,882731218
323,539,4,882731219
323,688,4,882731220
323,688,4,882731221
324,881,4,887281761
324,264,3,887281762
324,257,4,887281763
324,100,4,887281764
324,100,4,887281765
325,41,4,874906043
325,217,4,874906044
325,719,4,874906045
325,719,4,874906046
326,323,4,885366145
326,988,3,885366146
326,245,1,885366147
326,294,2,885366148
326,271,2,885366149
326,299,3,885366150
326,299,3,885366151
327,1023,3,882073648
327,687,5,882073649
327,1088,5,882073650
327,678,3,882073651
327,1089,3,882073652
327,330,5,882073653
327,330,4,882073654
328,298,3,892825434
328,322,1,892825435
328,294,3,892825436
328,313,2,892825437
328,313,4,892825438
329,66,4,885315577
329,163,3,885315578
329,33,2,885315579
329,33,4,885315580
330,1028,3,881712611
330,1514,3,881712612
330,476,4,881712613
330,476,4,881712614
331,286,5,889628533
331,62,4,889628534
331,313,4,889628535
331,101,4,889628536
331,101,4,889628537
332,257,2,876868208
332,284,4,876868209
332,1252,3,876868210
332,255,1,876868211
332,255,4,876868212
333,326,2,887384577
333,938,4,887384578
333,1393,3,887384579
333,1393,4,887384580
334,705,3,890959213
334,504,2,890959214
334,493,5,890959215
334,124,3,890959216
334,124,4,890959217
335,24,3,885124803
335,14,5,885124804
335,740,1,885124805
335,740,5,885124806
336,100,5,884277511
336,125,3,884277512
336,1093,3,884277513
336,1093,4,884277514
337,172,3,891279274
337,131,4,891279275
337,435,5,891279276
337,491,5,891279277
337,670,3,891279278
337,234,5,891279279
337,234,4,891279280
338,739,4,890179871
338,402,3,890179872
338,77,3,890179873
338,148,4,890179874
338,1210,3,890179875
338,696,4,890179876
338,696,4,890179877
339,820,3,889415195
339,983,5,889415196
339,1145,4,889415197
339,1291,3,889415198
339,1291,5,889415199
340,288,5,892047796
340,340,5,892047797
340,865,4,892047798
340,865,4,892047799
341,1039,3,890759568
341,19,2,890759569
341,191,1,890759570
341,174,4,890759571
341,582,5,890759572
341,582,4,890759573
342,351,3,877125347
342,264,4,877125348
342,748,2,877125349
342,748,4,877125350
343,809,5,887592382
343,401,4,887592383
343,186,4,887592384
343,376,4,887592385
343,869,4,887592386
343,869,4,887592387
344,268,4,889631760
344,346,4,889631761
344,750,3,889631762
344,751,4,889631763
344,259,4,889631764
344,358,5,889631765
344,358,4,889631766
345,235,2,885238448
345,628,4,885238449
345,122,4,885238450
345,122,4,885238451
346,453,4,875901806
346,238,4,875901807
346,42,3,875901808
346,433,4,875901809
346,250,4,875901810
346,250,4,875901811
347,651,3,883694411
347,521,5,883694412
347,194,4,883694413
347,709,3,883694414
347,216,5,883694415
347,216,5,883694416
348,179,2,876436037
348,32,3,876436038
348,313,3,876436039
348,182,4,876436040
348,23,4,876436041
348,603,4,876436042
348,302,5,876436043
348,302,4,876436044
349,186,3,888930212
349,144,4,888930213
349,467,3,888930214
349,238,4,888930215
349,238,5,888930216
350,127,5,889528522
350,123,4,889528523
350,293,5,889528524
350,125,4,889528525
350,1094,3,889528526
350,827,4,889528527
350,846,4,889528528
350,846,3,889528529
351,1487,3,886912367
351,771,3,886912368
351,1003,1,886912369
351,1003,4,886912370
352,447,5,885199565
352,444,4,885199566
352,559,4,885199567
352,559,4,885199568
353,423,1,879840932
353,529,3,879840933
353,464,3,879840934
