user_id,item_id,rating,timestamp
2649435,2372,4.0,9861491
2649436,2112,2.0,10669679
2649436,1530,4.0,10669680
2649436,1530,4.0,10669681
2649437,2699,4.0,10658809
2649437,1645,2.0,10658810
2649437,1645,4.0,10658811
2649438,896,3.0,9589487
2649438,2122,3.0,9589488
2649438,2122,4.0,9589489
2649439,788,5.0,9787667
2649439,3926,2.0,9787668
2649439,2385,5.0,9787669
2649439,2385,4.0,9787670
2649440,1466,3.0,9846863
2649440,4161,4.0,9846864
2649440,4161,4.0,9846865
2649441,30,5.0,10109401
2649441,3579,5.0,10109402
2649441,1027,5.0,10109403
2649441,225,5.0,10109404
2649441,225,5.0,10109405
2649442,2443,3.0,10027501
2649442,3085,4.0,10027502
2649442,3085,3.0,10027503
2649443,3113,1.0,11306955
2649443,1976,1.0,11306956
2649443,3648,2.0,11306957
2649443,4346,1.0,11306958
2649443,4346,2.0,11306959
2649444,4123,2.0,9582213
2649444,2332,4.0,9582214
2649444,1650,3.0,9582215
2649444,1650,4.0,9582216
2649445,1542,3.0,9702446
2649445,4393,4.0,9702447
2649445,2391,4.0,9702448
2649445,3962,4.0,9702449
2649445,3962,4.0,9702450
2649446,2862,4.0,10298125
2649446,3071,4.0,10298126
2649446,3962,5.0,10298127
2649446,3962,4.0,10298128
2649447,4339,3.0,10763302
2649447,3219,2.0,10763303
2649447,4109,4.0,10763304
2649447,4109,3.0,10763305
2649448,2452,5.0,9791902
2649448,1901,3.0,9791903
2649448,1901,4.0,9791904
2649449,269,4.0,10617071
2649449,3544,3.0,10617072
2649449,3544,4.0,10617073
2649450,4392,5.0,10609929
2649450,3713,3.0,10609930
2649450,3713,4.0,10609931
2649451,189,3.0,10116297
2649451,3225,1.0,10116298
2649451,3225,4.0,10116299
2649452,985,5.0,10573562
2649452,2153,3.0,10573563
2649452,3713,4.0,10573564
2649452,3713,4.0,10573565
2649453,1102,2.0,9483693
2649453,1744,4.0,9483694
2649453,1744,5.0,9483695
2649454,2940,4.0,10048295
2649454,2025,1.0,10048296
2649454,2391,3.0,10048297
2649454,2391,5.0,10048298
2649455,4260,1.0,10228061
2649455,3342,5.0,10228062
2649455,3701,4.0,10228063
2649455,3701,4.0,10228064
2649456,3782,4.0,10217153
2649456,1267,3.0,10217154
2649456,1267,4.0,10217155
2649457,2218,1.0,10642453
2649457,3965,2.0,10642454
2649457,3965,3.0,10642455
2649458,1547,4.0,11027121
2649458,3538,4.0,11027122
2649458,2800,4.0,11027123
2649458,2800,4.0,11027124
2649459,4302,4.0,10715592
2649459,551,2.0,10715593
2649459,551,4.0,10715594
2649460,2012,3.0,10414063
2649460,2362,5.0,10414064
2649460,167,5.0,10414065
2649460,4155,5.0,10414066
2649460,4155,5.0,10414067
2649461,3925,4.0,9656387
2649461,2851,4.0,9656388
2649461,2851,3.0,9656389
2649462,1798,3.0,10327618
2649462,3650,3.0,10327619
2649462,378,2.0,10327620
2649462,378,4.0,10327621
2649463,1884,4.0,10842565
2649463,4384,4.0,10842566
2649463,4384,4.0,10842567
2649464,4345,5.0,9833349
2649464,3290,4.0,9833350
2649464,3290,4.0,9833351
2649465,600,4.0,10114533
2649465,2865,3.0,10114534
2649465,2865,4.0,10114535
2649466,2705,2.0,10145509
2649466,2152,3.0,10145510
2649466,2152,4.0,10145511
2649467,4306,5.0,9817877
2649467,3966,5.0,9817878
2649467,1267,5.0,9817879
2649467,1267,4.0,9817880
2649468,4302,3.0,10012645
2649468,77,2.0,10012646
2649468,77,4.0,10012647
2649469,1905,5.0,10539665
2649469,1530,3.0,10539666
2649469,1530,4.0,10539667
2649470,3113,1.0,9965025
2649470,473,2.0,9965026
2649470,143,3.0,9965027
2649470,1110,2.0,9965028
2649470,1110,3.0,9965029
2649471,3071,5.0,10621067
2649471,3538,5.0,10621068
2649471,3538,4.0,10621069
2649472,1642,4.0,10026558
2649472,2122,4.0,10026559
2649472,1305,3.0,10026560
2649472,2953,4.0,10026561
2649472,2953,4.0,10026562
2649473,4393,4.0,11274699
2649473,1792,2.0,11274700
2649473,1792,4.0,11274701
2649474,3960,2.0,10895164
2649474,1210,3.0,10895165
2649474,1210,4.0,10895166
2649475,550,3.0,10693058
2649475,1542,1.0,10693059
2649475,1542,4.0,10693060
2649476,1307,4.0,11143209
2649476,3610,5.0,11143210
2649476,3610,4.0,11143211
2649477,1867,3.0,10773473
2649477,4135,4.0,10773474
2649477,4418,4.0,10773475
2649477,4109,1.0,10773476
2649477,4109,4.0,10773477
2649478,4374,4.0,10904521
2649478,1043,4.0,10904522
2649478,299,4.0,10904523
2649478,4399,4.0,10904524
2649478,4109,1.0,10904525
2649478,1224,5.0,10904526
2649478,1224,4.0,10904527
2649479,720,3.0,10914816
2649479,3418,3.0,10914817
2649479,3418,4.0,10914818
2649480,2559,3.0,10508279
2649480,1561,2.0,10508280
2649480,1561,4.0,10508281
2649481,2391,2.0,11286491
2649481,2465,4.0,11286492
2649481,2465,4.0,11286493
2649482,2001,3.0,10364497
2649482,334,2.0,10364498
2649482,334,4.0,10364499
2649483,3085,2.0,9504871
2649483,3266,3.0,9504872
2649483,2391,4.0,9504873
2649483,2391,4.0,9504874
2649484,4159,4.0,10518700
2649484,2866,2.0,10518701
2649484,2866,4.0,10518702
2649485,2578,3.0,9879155
2649485,3148,4.0,9879156
2649485,3826,3.0,9879157
2649485,1297,3.0,9879158
2649485,1297,4.0,9879159
2649486,4269,2.0,10380108
2649486,1719,2.0,10380109
2649486,1719,3.0,10380110
2649487,3282,5.0,11204737
2649487,28,5.0,11204738
2649487,406,5.0,11204739
2649487,406,5.0,11204740
2649488,3544,4.0,9580180
2649488,831,2.0,9580181
2649488,3071,4.0,9580182
2649488,3071,4.0,9580183
2649489,191,3.0,10979364
2649489,3610,3.0,10979365
2649489,4316,3.0,10979366
2649489,1180,2.0,10979367
2649489,1180,3.0,10979368
2649490,2128,5.0,10918018
2649490,1962,5.0,10918019
2649490,2499,4.0,10918020
2649490,1585,5.0,10918021
2649490,1585,4.0,10918022
2649491,1799,3.0,10252485
2649491,1962,3.0,10252486
2649491,1962,3.0,10252487
2649492,2452,5.0,10080821
2649492,1625,5.0,10080822
2649492,1625,4.0,10080823
2649493,831,5.0,10178463
2649493,216,2.0,10178464
2649493,216,4.0,10178465
2649494,2953,4.0,10079145
2649494,57,3.0,10079146
2649494,1399,3.0,10079147
2649494,2372,3.0,10079148
2649494,2372,4.0,10079149
2649495,3315,4.0,9600096
2649495,1792,4.0,9600097
2649495,1252,4.0,9600098
2649495,2762,2.0,9600099
2649495,2762,4.0,9600100
2649496,1174,4.0,10375413
2649496,4260,5.0,10375414
2649496,4260,4.0,10375415
2649497,4227,4.0,10174212
2649497,4479,4.0,10174213
2649497,3290,4.0,10174214
2649497,1990,2.0,10174215
2649497,1990,4.0,10174216
2649498,1905,5.0,10011111
2649498,1962,5.0,10011112
2649498,1962,5.0,10011113
2649499,3962,4.0,9523159
2649499,3216,3.0,9523160
2649499,3617,3.0,9523161
2649499,3826,3.0,9523162
2649499,3826,4.0,9523163
2649500,1625,5.0,11253842
2649500,3515,3.0,11253843
2649500,3515,4.0,11253844
2649501,313,5.0,10591177
2649501,1202,4.0,10591178
2649501,1202,4.0,10591179
2649502,746,4.0,10275073
2649502,3312,4.0,10275074
2649502,3312,4.0,10275075
2649503,789,4.0,11119612
2649503,1744,5.0,11119613
2649503,2391,3.0,11119614
2649503,2391,4.0,11119615
2649504,1305,3.0,9553254
2649504,2163,3.0,9553255
2649504,2163,4.0,9553256
2649505,2638,4.0,10231010
2649505,1625,4.0,10231011
2649505,1625,5.0,10231012
2649506,1650,1.0,10252706
2649506,858,3.0,10252707
2649506,3229,3.0,10252708
2649506,334,5.0,10252709
2649506,334,4.0,10252710
2649507,1832,4.0,11112704
2649507,1799,5.0,11112705
2649507,1799,5.0,11112706
2649508,556,4.0,11076831
2649508,3254,2.0,11076832
2649508,3254,4.0,11076833
2649509,2174,2.0,10701431
2649509,2949,3.0,10701432
2649509,361,2.0,10701433
2649509,361,3.0,10701434
2649510,621,1.0,11272305
2649510,3224,1.0,11272306
2649510,1728,3.0,11272307
2649510,1728,4.0,11272308
2649511,4374,2.0,11292831
2649511,3309,3.0,11292832
2649511,1220,5.0,11292833
2649511,1220,5.0,11292834
2649512,2372,3.0,9962629
2649512,3151,2.0,9962630
2649512,3151,4.0,9962631
2649513,3210,3.0,10617898
2649513,1542,5.0,10617899
2649513,1542,5.0,10617900
2649514,2400,2.0,10419105
2649514,400,4.0,10419106
2649514,400,3.0,10419107
2649515,1810,3.0,10219619
2649515,1102,3.0,10219620
2649515,4269,2.0,10219621
2649515,4269,4.0,10219622
2649516,2095,3.0,11031596
2649516,2284,3.0,11031597
2649516,2284,4.0,11031598
2649517,1466,2.0,9694578
2649517,305,3.0,9694579
2649517,305,3.0,9694580
2649518,1703,3.0,10740071
2649518,3310,3.0,10740072
2649518,831,3.0,10740073
2649518,3571,3.0,10740074
2649518,3571,3.0,10740075
2649519,862,3.0,10473367
2649519,2874,4.0,10473368
2649519,2874,4.0,10473369
2649520,1514,3.0,10083910
2649520,3197,2.0,10083911
2649520,3579,3.0,10083912
2649520,3579,4.0,10083913
2649521,2208,1.0,11197696
2649521,2699,3.0,11197697
2649521,2699,4.0,11197698
2649522,3763,4.0,10739346
2649522,4149,2.0,10739347
2649522,3161,5.0,10739348
2649522,3161,4.0,10739349
2649523,819,2.0,10486978
2649523,3626,3.0,10486979
2649523,3626,3.0,10486980
2649524,30,4.0,10076258
2649524,1832,4.0,10076259
2649524,3925,1.0,10076260
2649524,4227,4.0,10076261
2649524,4227,4.0,10076262
2649525,191,4.0,10548434
2649525,1295,4.0,10548435
2649525,1295,4.0,10548436
2649526,3290,5.0,10847016
2649526,2372,3.0,10847017
2649526,2372,4.0,10847018
2649527,1798,3.0,10632509
2649527,3075,3.0,10632510
2649527,3075,4.0,10632511
2649528,3368,4.0,11178043
2649528,2209,5.0,11178044
2649528,3427,5.0,11178045
2649528,3427,4.0,11178046
2649529,3232,3.0,10348079
2649529,705,3.0,10348080
2649529,763,3.0,10348081
2649529,4427,4.0,10348082
2649529,4427,4.0,10348083
2649530,4442,1.0,10260483
2649530,551,1.0,10260484
2649530,962,2.0,10260485
2649530,3316,2.0,10260486
2649530,3316,2.0,10260487
2649531,1151,3.0,10017779
2649531,426,3.0,10017780
2649531,4175,4.0,10017781
2649531,4175,4.0,10017782
2649532,494,2.0,11194386
2649532,357,2.0,11194387
2649532,357,4.0,11194388
2649533,2868,3.0,10002322
2649533,1096,3.0,10002323
2649533,3427,3.0,10002324
2649533,3905,3.0,10002325
2649533,3905,4.0,10002326
2649534,2152,5.0,11030315
2649534,2122,4.0,11030316
2649534,1975,3.0,11030317
2649534,1975,4.0,11030318
2649535,3487,4.0,10222736
2649535,2955,3.0,10222737
2649535,2955,5.0,10222738
2649536,4141,2.0,10472904
2649536,1561,3.0,10472905
2649536,1561,4.0,10472906
2649537,199,3.0,10070060
2649537,546,4.0,10070061
2649537,1220,4.0,10070062
2649537,994,5.0,10070063
2649537,994,4.0,10070064
2649538,256,3.0,10964571
2649538,197,4.0,10964572
2649538,197,4.0,10964573
2649539,4135,4.0,10410157
2649539,1110,4.0,10410158
2649539,3433,5.0,10410159
2649539,3433,5.0,10410160
2649540,4269,3.0,10447687
2649540,2162,5.0,10447688
2649540,2162,4.0,10447689
2649541,1200,3.0,9848516
2649541,3474,4.0,9848517
2649541,47,5.0,9848518
2649541,1770,4.0,9848519
2649541,1770,4.0,9848520
2649542,3265,4.0,11173548
2649542,445,4.0,11173549
2649542,2008,4.0,11173550
2649542,2908,3.0,11173551
2649542,2908,4.0,11173552
2649543,550,3.0,10711865
2649543,2186,2.0,10711866
2649543,2186,3.0,10711867
2649544,2922,3.0,9966978
2649544,2391,4.0,9966979
2649544,3222,3.0,9966980
2649544,751,2.0,9966981
2649544,751,4.0,9966982
2649545,2452,5.0,11067833
2649545,3107,4.0,11067834
2649545,3835,2.0,11067835
2649545,3835,4.0,11067836
2649546,1518,3.0,10862035
2649546,4427,5.0,10862036
2649546,4427,4.0,10862037
2649547,2430,4.0,10661854
2649547,118,3.0,10661855
2649547,1370,3.0,10661856
2649547,1633,3.0,10661857
2649547,1633,4.0,10661858
2649548,3579,2.0,10814592
2649548,4266,5.0,10814593
2649548,4266,4.0,10814594
2649549,1746,3.0,9683991
2649549,313,3.0,9683992
2649549,313,4.0,9683993
2649550,2782,4.0,9913145
2649550,1406,2.0,9913146
2649550,843,3.0,9913147
2649550,1719,2.0,9913148
2649550,1719,4.0,9913149
2649551,2675,1.0,10236997
2649551,367,1.0,10236998
2649551,3680,1.0,10236999
2649551,405,4.0,10237000
2649551,405,4.0,10237001
2649552,3684,4.0,10919830
2649552,1754,4.0,10919831
2649552,1754,4.0,10919832
2649553,4284,3.0,11284537
2649553,4345,2.0,11284538
2649553,4345,4.0,11284539
2649554,2622,4.0,9550923
2649554,2302,5.0,9550924
2649554,2302,4.0,9550925
2649555,1145,4.0,10560953
2649555,2874,5.0,10560954
2649555,2874,4.0,10560955
2649556,4227,3.0,9680727
2649556,2800,4.0,9680728
2649556,30,3.0,9680729
2649556,30,4.0,9680730
2649557,3605,4.0,9578006
2649557,3527,3.0,9578007
2649557,4145,1.0,9578008
2649557,4145,4.0,9578009
2649558,2443,3.0,11170913
2649558,4306,5.0,11170914
2649558,4306,4.0,11170915
2649559,2465,5.0,10474791
2649559,2955,3.0,10474792
2649559,2360,4.0,10474793
2649559,964,4.0,10474794
2649559,964,4.0,10474795
2649560,2953,4.0,10366269
2649560,30,4.0,10366270
2649560,30,4.0,10366271
2649561,788,1.0,9684568
2649561,3151,4.0,9684569
2649561,3151,4.0,9684570
2649562,3650,4.0,9866613
2649562,1754,3.0,9866614
2649562,3938,3.0,9866615
2649562,3938,4.0,9866616
2649563,4432,3.0,10124504
2649563,2988,3.0,10124505
2649563,2988,4.0,10124506
2649564,1324,4.0,9934474
2649564,2751,5.0,9934475
2649564,2751,4.0,9934476
2649565,1543,5.0,9501879
2649565,2713,5.0,9501880
2649565,2713,4.0,9501881
2649566,705,2.0,9725657
2649566,2698,3.0,9725658
2649566,1068,3.0,9725659
2649566,1068,4.0,9725660
2649567,2643,3.0,10762689
2649567,1073,4.0,10762690
2649567,1073,4.0,10762691
2649568,4049,4.0,10214754
2649568,378,2.0,10214755
2649568,378,4.0,10214756
2649569,197,3.0,10658474
2649569,4432,3.0,10658475
2649569,4432,4.0,10658476
2649570,3521,5.0,11063800
2649570,3684,4.0,11063801
2649570,3684,5.0,11063802
2649571,2174,5.0,10066029
2649571,3333,4.0,10066030
2649571,3333,5.0,10066031
2649572,708,4.0,10200492
2649572,3364,5.0,10200493
2649572,3958,5.0,10200494
2649572,3958,4.0,10200495
2649573,3463,3.0,10719282
2649573,1741,3.0,10719283
2649573,1741,4.0,10719284
2649574,197,4.0,9888839
2649574,1962,4.0,9888840
2649574,1962,4.0,9888841
2649575,4392,3.0,11143486
2649575,4058,5.0,11143487
2649575,4163,3.0,11143488
2649575,4163,4.0,11143489
2649576,1324,3.0,10208163
2649576,3962,4.0,10208164
2649576,3962,4.0,10208165
2649577,4227,5.0,10297721
2649577,3713,2.0,10297722
2649577,3713,4.0,10297723
2649578,4306,4.0,9592904
2649578,1971,4.0,9592905
2649578,2800,4.0,9592906
2649578,1224,3.0,9592907
2649578,1224,4.0,9592908
2649579,143,3.0,10371719
2649579,3879,3.0,10371720
2649579,3879,4.0,10371721
2649580,1221,5.0,10877160
2649580,886,5.0,10877161
2649580,886,4.0,10877162
2649581,175,4.0,9597253
2649581,2862,5.0,9597254
2649581,2862,4.0,9597255
2649582,3079,5.0,9757442
2649582,4135,5.0,9757443
2649582,3254,1.0,9757444
2649582,3254,4.0,9757445
2649583,3824,4.0,10400519
2649583,652,3.0,10400520
2649583,652,4.0,10400521
2649584,2782,5.0,10491708
2649584,2391,3.0,10491709
2649584,2391,5.0,10491710
2649585,4389,5.0,9637060
2649585,1066,3.0,9637061
2649585,1066,4.0,9637062
2649586,2989,4.0,10577036
2649586,4369,3.0,10577037
2649586,2594,3.0,10577038
2649586,78,1.0,10577039
2649586,78,4.0,10577040
2649587,2441,3.0,10050207
2649587,825,2.0,10050208
2649587,825,4.0,10050209
2649588,3151,1.0,9881309
2649588,2644,4.0,9881310
2649588,2644,4.0,9881311
2649589,3489,3.0,9688427
2649589,28,4.0,9688428
2649589,28,4.0,9688429
2649590,1180,5.0,11182017
2649590,3563,3.0,11182018
2649590,2008,5.0,11182019
2649590,1983,3.0,11182020
2649590,378,3.0,11182021
2649590,378,4.0,11182022
2649591,1102,3.0,10044263
2649591,3689,2.0,10044264
2649591,3689,3.0,10044265
2649592,4302,4.0,10841455
2649592,3106,3.0,10841456
2649592,3106,4.0,10841457
2649593,2940,1.0,10157536
2649593,3865,1.0,10157537
2649593,1794,2.0,10157538
2649593,1794,3.0,10157539
2649594,2643,3.0,11332516
2649594,3860,3.0,11332517
2649594,1615,4.0,11332518
2649594,1615,4.0,11332519
2649595,1102,4.0,10335851
2649595,3860,3.0,10335852
2649595,185,3.0,10335853
2649595,2960,2.0,10335854
2649595,2960,4.0,10335855
2649596,3427,2.0,10795821
2649596,3599,4.0,10795822
2649596,3599,3.0,10795823
2649597,1464,1.0,10967410
2649597,3333,2.0,10967411
2649597,3333,3.0,10967412
2649598,482,4.0,11339004
2649598,3624,4.0,11339005
2649598,4060,3.0,11339006
2649598,4060,4.0,11339007
2649599,2332,4.0,11100410
2649599,3108,3.0,11100411
2649599,3371,4.0,11100412
2649599,357,3.0,11100413
2649599,357,4.0,11100414
2649600,3153,5.0,11044613
2649600,4265,2.0,11044614
2649600,4266,4.0,11044615
2649600,4266,5.0,11044616
2649601,2660,4.0,9699435
2649601,3972,3.0,9699436
2649601,4266,3.0,9699437
2649601,4266,4.0,9699438
2649602,3825,4.0,10199665
2649602,4432,3.0,10199666
2649602,4432,4.0,10199667
2649603,1799,2.0,10826300
2649603,2950,2.0,10826301
2649603,2950,3.0,10826302
2649604,937,4.0,9762528
2649604,3078,5.0,9762529
2649604,3078,5.0,9762530
2649605,2866,3.0,9984079
2649605,2400,2.0,9984080
2649605,2400,4.0,9984081
2649606,3925,3.0,9822530
2649606,1046,4.0,9822531
2649606,1046,4.0,9822532
2649607,1406,3.0,11162311
2649607,2499,2.0,11162312
2649607,2499,3.0,11162313
2649608,1399,5.0,9950704
2649608,3301,5.0,9950705
2649608,468,3.0,9950706
2649608,3713,3.0,9950707
2649608,3713,4.0,9950708
2649609,299,3.0,11082917
2649609,2162,5.0,11082918
2649609,2162,4.0,11082919
2649610,3138,5.0,9661168
2649610,4330,4.0,9661169
2649610,4330,4.0,9661170
2649611,1428,3.0,10754338
2649611,3825,3.0,10754339
2649611,3825,4.0,10754340
2649612,3017,4.0,10212518
2649612,3418,3.0,10212519
2649612,3418,4.0,10212520
2649613,312,4.0,10076949
2649613,4237,4.0,10076950
2649613,4237,4.0,10076951
2649614,4441,4.0,10794622
2649614,3925,3.0,10794623
2649614,3925,4.0,10794624
2649615,3256,4.0,11000055
2649615,2391,3.0,11000056
2649615,2391,4.0,11000057
2649616,2803,5.0,10002320
2649616,2122,3.0,10002321
2649616,2122,4.0,10002322
2649617,1466,3.0,9529628
2649617,58,2.0,9529629
2649617,58,4.0,9529630
2649618,1659,5.0,10859418
2649618,30,4.0,10859419
2649618,30,4.0,10859420
2649619,734,4.0,9887510
2649619,4320,4.0,9887511
2649619,4320,4.0,9887512
2649620,2209,3.0,10317855
2649620,1650,3.0,10317856
2649620,1650,4.0,10317857
2649621,2617,3.0,10100079
2649621,1905,5.0,10100080
2649621,1877,5.0,10100081
2649621,1102,5.0,10100082
2649621,1102,4.0,10100083
2649622,1843,3.0,9676840
2649622,1220,4.0,9676841
2649622,1220,4.0,9676842
2649623,1144,3.0,9879537
2649623,148,3.0,9879538
2649623,148,4.0,9879539
2649624,548,2.0,10455782
2649624,788,3.0,10455783
2649624,788,4.0,10455784
2649625,1798,4.0,9948612
2649625,1428,4.0,9948613
2649625,1428,4.0,9948614
2649626,1110,5.0,10342833
2649626,1798,5.0,10342834
2649626,1798,5.0,10342835
2649627,3782,3.0,9712484
2649627,3650,4.0,9712485
2649627,3650,4.0,9712486
2649628,798,4.0,10533890
2649628,607,4.0,10533891
2649628,2874,4.0,10533892
2649628,2874,4.0,10533893
2649629,1073,4.0,9784363
2649629,2290,2.0,9784364
2649629,2290,4.0,9784365
2649630,3938,5.0,9848753
2649630,4465,1.0,9848754
2649630,4465,4.0,9848755
2649631,658,3.0,11271497
2649631,257,4.0,11271498
2649631,257,4.0,11271499
2649632,2342,5.0,10544907
2649632,3427,5.0,10544908
2649632,3427,5.0,10544909
2649633,1905,4.0,10775889
2649633,3787,3.0,10775890
2649633,3787,4.0,10775891
2649634,3078,4.0,10919706
2649634,215,1.0,10919707
2649634,215,4.0,10919708
2649635,758,3.0,10267288
2649635,468,3.0,10267289
2649635,3875,4.0,10267290
2649635,3875,4.0,10267291
2649636,3128,1.0,10118510
2649636,2372,4.0,10118511
2649636,894,2.0,10118512
2649636,894,4.0,10118513
2649637,3617,5.0,10813928
2649637,2290,5.0,10813929
2649637,2290,4.0,10813930
2649638,2594,4.0,10176223
2649638,2590,4.0,10176224
2649638,3864,4.0,10176225
2649638,3864,4.0,10176226
2649639,3433,4.0,9589374
2649639,3282,4.0,9589375
2649639,3282,4.0,9589376
2649640,3648,4.0,10671233
2649640,4369,1.0,10671234
2649640,1673,5.0,10671235
2649640,1673,4.0,10671236
2649641,2152,4.0,10417310
2649641,2594,4.0,10417311
2649641,3960,3.0,10417312
2649641,3960,4.0,10417313
2649642,1561,3.0,11150517
2649642,3563,3.0,11150518
2649642,3071,4.0,11150519
2649642,3071,4.0,11150520
2649643,4141,3.0,10603544
